"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-24",,"68","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-25",,"80","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-26",,"77","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-27",,"63","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-28",,"50","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-29",,"54","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-11-30",,"78","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-01",,"68","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-02",,"42","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-03",,"47","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-04",,"68","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-05",,"63","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-06",,"65","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-07",,"69","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-08",,"76","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-09",,"78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-10",,"73","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-11",,"42","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-12",,"37","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-13",,"42","29",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-14",,"46","24",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-15",,"54","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-16",,"62","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-17",,"58","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-18",,"60","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-19",,"56","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-20",,"58","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-21",,"66","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-22",,"71","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-23",,"70","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-24",,"61","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-25",,"47","29",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-26",,"55","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-27",,"65","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-28",,"62","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-29",,"65","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-30",,"70","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1985-12-31",,"61","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-01",,"49","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-02",,"70","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-03",,"64","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-04",,"66","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-05",,"53","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-06",,"62","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-07",,"53","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-08",,"37","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-09",,"47","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-10",,"63","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-11",,"66","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-12",,"72","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-13",,"67","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-14",,"71","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-15",,"71","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-16",,"69","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-17",,"70","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-18",,"73","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-19",,"73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-20",,"79","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-21",,"77","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-22",,"62","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-23",,"63","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-24",,"68","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-25",,"67","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-26",,"61","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-27",,"51","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-28",,"72","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-29",,"72","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-30",,"73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-01-31",,"75","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-01",,"76","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-02",,"74","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-03",,"71","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-04",,"78","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-05",,"61","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-06",,"65","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-07",,"62","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-08",,"54","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-09",,"39","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-10",,"38","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-11",,"41","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-12",,"46","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-13",,"50","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-14",,"69","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-15",,"71","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-16",,"80","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-17",,"83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-18",,"91","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-19",,"93","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-20",,"97","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-21",,"56","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-22",,"64","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-23",,"74","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-24",,"76","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-25",,"85","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-26",,"89","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-27",,"72","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-02-28",,"61","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-01",,"70","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-02",,"79","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-03",,"75","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-04",,"73","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-05",,"78","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-06",,"73","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-07",,"76","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-08",,"79","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-09",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-10",,"84","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-11",,"76","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-12",,"80","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-13",,"75","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-14",,"70","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-15",,"79","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-16",,"82","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-17",,"78","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-18",,"80","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-19",,"65","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-20",,"64","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-21",,"70","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-22",,"73","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-23",,"74","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-24",,"75","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-25",,"77","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-26",,"78","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-27",,"80","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-28",,"82","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-29",,"79","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-30",,"81","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-03-31",,"82","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-01",,"82","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-02",,"81","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-03",,"75","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-04",,"84","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-05",,"85","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-06",,"76","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-07",,"86","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-08",,"93","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-09",,"69","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-10",,"56","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-11",,"74","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-12",,"89","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-13",,"87","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-14",,"78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-15",,"78","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-16",,"80","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-17",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-18",,"74","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-19",,"87","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-20",,"80","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-21",,"87","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-22",,"83","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-23",,"86","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-24",,"86","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-25",,"84","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-26",,"87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-27",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-28",,"89","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-29",,"84","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-04-30",,"86","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-01",,"80","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-02",,"73","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-03",,"80","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-04",,"75","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-05",,"83","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-06",,"88","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-07",,"80","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-08",,"84","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-09",,"80","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-10",,"78","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-11",,"89","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-12",,"87","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-13",,"87","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-14",,"78","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-15",,"80","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-16",,"78","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-17",,"82","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-18",,"71","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-19",,"80","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-20",,"83","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-21",,"85","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-22",,"89","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-23",,"89","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-24",,"90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-25",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-26",,"79","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-27",,"79","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-28",,"85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-29",,"87","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-30",,"79","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-05-31",,"79","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-01",,"84","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-02",,"88","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-03",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-04",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-05",,"90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-06",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-07",,"90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-08",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-09",,"89","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-10",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-11",,"87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-12",,"89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-13",,"90","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-14",,"91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-15",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-16",,"91","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-17",,"87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-18",,"86","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-19",,"89","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-20",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-21",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-22",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-23",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-24",,"91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-25",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-26",,"94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-27",,"95","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-28",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-29",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-06-30",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-01",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-02",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-03",,"96","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-04",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-05",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-06",,"92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-07",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-08",,"94","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-09",,"95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-10",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-11",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-12",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-13",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-14",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-15",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-16",,"95","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-17",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-18",,"96","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-19",,"98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-20",,"100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-21",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-22",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-23",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-24",,"100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-25",,"101","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-26",,"101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-27",,"102","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-28",,"102","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-29",,"102","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-30",,"103","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-07-31",,"103","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-01",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-02",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-03",,"100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-04",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-05",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-06",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-07",,"98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-08",,"98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-09",,"99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-10",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-11",,"95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-12",,"95","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-13",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-14",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-15",,"98","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-16",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-17",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-18",,"103","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-19",,"103","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-20",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-21",,"91","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-22",,"89","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-23",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-24",,"86","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-25",,"95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-26",,"97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-27",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-28",,"85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-29",,"87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-30",,"89","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-08-31",,"94","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-01",,"80","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-02",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-03",,"95","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-04",,"94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-05",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-06",,"81","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-07",,"83","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-08",,"86","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-09",,"88","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-10",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-11",,"93","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-12",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-13",,"90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-14",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-15",,"90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-16",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-17",,"91","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-18",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-19",,"88","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-20",,"85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-21",,"89","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-22",,"87","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-23",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-24",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-25",,"93","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-26",,"93","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-27",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-28",,"90","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-29",,"90","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-09-30",,"93","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-01",,"92","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-02",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-03",,"93","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-04",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-05",,"79","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-06",,"66","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-07",,"66","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-08",,"75","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-09",,"84","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-10",,"81","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-11",,"80","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-12",,"73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-13",,"64","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-14",,"80","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-15",,"78","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-16",,"78","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-17",,"79","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-18",,"77","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-19",,"77","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-20",,"75","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-21",,"71","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1986-10-22",,"74","66",
